,CustomerID,Count,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Satisfaction Score,Churn Category,Avg Monthly GB Download,Unlimited Data,Total Long Distance Charges,Referred a Friend,Number of Referrals,Age,Under 30,Population
5064,5325-UWTWJ,1,Berkeley,94707,Male,0,1,0,31,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),90.55,2929.75,No,0,48,5722,,4,,21,1,695.0200000000001,1,4,47,0,
5065,3969-GYXEL,1,Berkeley,94708,Female,0,0,0,11,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,76.4,838.7,No,0,41,4033,,4,,20,1,401.72,0,0,46,0,
5066,9208-OLGAQ,1,Berkeley,94709,Female,1,0,0,18,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,84.95,1443.65,No,0,74,3878,,4,,23,0,462.59999999999997,0,0,70,0,
5067,3244-CQPHU,1,Berkeley,94710,Female,1,0,0,72,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.1,7746.7,No,0,57,5232,,4,,23,1,1016.64,0,0,77,0,
5068,2674-MLXMN,1,Richmond,94801,Female,1,0,0,71,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.65,6951.15,No,0,77,4241,,4,,13,1,2439.56,0,0,73,0,
5069,9708-HPXWZ,1,El Sobrante,94803,Male,1,0,0,5,0,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,0,Credit card (automatic),45.4,214.75,No,0,68,2599,,5,,4,1,0.0,0,0,74,0,
5070,6992-TKNYO,1,Richmond,94804,Male,0,1,0,38,1,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,0,Credit card (automatic),69.0,2669.45,No,0,23,4487,,4,,16,1,1220.18,1,2,34,0,
5071,4468-YDOVK,1,Richmond,94805,Male,0,0,1,5,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),48.65,235.2,No,0,68,3307,,5,,21,1,67.69999999999999,0,0,57,0,
5072,5792-JALQC,1,San Rafael,94901,Female,1,0,0,52,1,Yes,DSL,Yes,No,Yes,No,No,No,Two year,0,Bank transfer (automatic),59.85,3103.25,No,0,71,5085,,3,,3,1,1768.0,0,0,78,0,
5073,2200-DSAAL,1,Greenbrae,94904,Female,0,0,0,68,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,80.65,5330.2,No,0,70,5914,,3,,13,0,1380.4,0,0,52,0,
5074,4302-ZYFEL,1,Belvedere Tiburon,94920,Male,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,1403.1,No,0,32,5366,,4,,0,0,1824.3600000000001,1,8,23,1,
5075,9351-LZYGF,1,Bodega,94922,Female,0,1,0,42,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),66.4,2727.8,No,0,38,3773,,3,,30,1,1526.7,1,4,56,0,
5076,4366-CTOUZ,1,Bodega Bay,94923,Female,0,0,0,50,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,100.2,5038.45,No,0,53,5419,,4,,9,1,755.0,0,0,36,0,
5077,1518-OMDIK,1,Rohnert Park,94928,Male,0,1,0,33,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.55,1462.6,No,0,28,2422,,4,,51,1,1600.17,1,6,23,1,
5078,6671-NGWON,1,Dillon Beach,94929,Female,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,150.6,No,0,52,3098,,5,,0,0,290.99,0,0,43,0,
5079,0595-ITUDF,1,Fairfax,94930,Male,0,1,1,64,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,91.8,5960.5,No,0,37,5371,,3,,27,1,2213.12,0,0,21,1,
5080,1955-IBMMB,1,Forest Knolls,94933,Male,0,0,0,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.2,1192.3,No,0,65,5216,,4,,0,0,2783.03,0,0,47,0,
5081,0096-BXERS,1,Inverness,94937,Female,0,1,0,6,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,50.35,314.55,No,0,74,3442,,3,,85,1,255.95999999999998,1,10,30,0,
5082,3806-YAZOV,1,Lagunitas,94938,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.8,56,No,0,67,3010,,4,,0,0,19.830000000000002,0,0,44,0,
5083,7998-ZLXWN,1,Larkspur,94939,Female,0,1,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.45,330.8,No,0,78,5184,,4,,0,0,186.15,1,3,21,1,
5084,6253-WRFHY,1,Marshall,94940,Male,0,1,1,13,1,No,DSL,No,No,No,No,Yes,Yes,One year,1,Electronic check,64.75,877.35,No,0,73,4741,,3,,21,1,173.16,1,1,59,0,
5085,9133-AYJZG,1,Mill Valley,94941,Female,0,0,0,23,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),98.7,2249.1,No,0,71,5781,,5,,19,1,332.34999999999997,0,0,40,0,
5086,2675-OTVVJ,1,Novato,94945,Male,1,1,0,31,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,89.45,2807.65,No,0,68,5597,,4,,18,1,1427.8600000000001,1,5,76,0,
5087,8680-CGLTP,1,Nicasio,94946,Male,0,0,0,29,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Electronic check,58.75,1696.2,No,0,80,5198,,3,,9,0,232.0,0,0,35,0,
5088,8430-TWCBX,1,Novato,94947,Female,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.7,1032.05,No,0,50,4074,,3,,0,0,1429.82,0,0,62,0,
5089,5018-GWURO,1,Novato,94949,Female,0,1,0,56,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),85.6,4902.8,No,0,20,6483,,4,,51,1,2397.36,1,9,25,1,
5090,6741-QRLUP,1,Olema,94950,Female,0,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),80.3,4995.35,No,0,74,5554,,3,,26,1,1974.42,0,0,50,0,
5091,4737-HOBAX,1,Penngrove,94951,Male,0,1,0,63,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),79.8,5034.05,No,0,52,4073,,4,,20,1,634.41,1,5,51,0,
5092,0537-QYZZN,1,Petaluma,94952,Male,1,1,1,24,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,79.85,1857.75,No,0,36,3412,,3,,28,1,97.44,1,6,66,0,
5093,3340-QBBFM,1,Petaluma,94954,Male,1,1,0,36,1,No,DSL,No,No,Yes,Yes,No,No,One year,0,Credit card (automatic),54.1,1992.85,No,0,48,4017,,3,,28,1,1697.7599999999998,1,9,65,0,
5094,8200-KLNYW,1,San Geronimo,94963,Female,0,1,0,21,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Mailed check,80.9,1714.95,No,0,36,5733,,4,,19,0,236.67,1,7,55,0,
5095,3372-CDXFJ,1,San Quentin,94964,Male,0,1,1,13,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.5,343.6,No,0,59,5077,,5,,0,0,633.1,1,8,31,0,
5096,4781-ZXYGU,1,Sausalito,94965,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.15,20.15,No,0,40,3960,,3,,0,0,18.63,1,7,25,1,
5097,7632-YUTXB,1,Stinson Beach,94970,Female,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,520.1,No,0,60,2010,,4,,0,0,326.5,1,7,52,0,
5098,2718-YSKCS,1,Tomales,94971,Male,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.6,1387.45,No,0,56,6444,,5,,0,0,1145.23,1,6,64,0,
5099,9896-UYMIE,1,Valley Ford,94972,Male,0,0,0,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),114.3,7383.7,No,0,52,5303,,3,,73,1,285.12,0,0,27,1,
5100,0853-NWIFK,1,Woodacre,94973,Female,0,0,0,45,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,100.3,4483.95,No,0,64,4868,,3,,47,1,46.35,0,0,27,1,
5101,8212-CRQXP,1,Alviso,95002,Female,0,1,0,22,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),80.0,1706.45,No,0,80,2640,,3,,41,0,992.2,1,1,20,1,
5102,6980-CDGFC,1,Aptos,95003,Female,0,1,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.85,1327.4,No,0,71,5972,,5,,0,0,529.97,1,5,57,0,
5103,7691-XVTZH,1,Aromas,95004,Female,0,1,0,68,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),89.95,5974.3,No,0,64,5672,,4,,82,1,1928.48,1,5,30,0,
5104,2520-SGTTA,1,Ben Lomond,95005,Female,0,1,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0, ,No,0,27,3763,,4,,0,0,200.5,1,4,23,1,
5105,2277-VWCNI,1,Brookdale,95007,Female,1,0,0,4,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,48.75,179.85,No,0,25,3048,,3,,15,1,124.52,0,0,65,0,
5106,1088-CNNKB,1,Campbell,95008,Male,0,1,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),80.0,5040.2,No,0,56,5540,,3,,18,1,2143.26,1,9,34,0,
5107,1930-BZLHI,1,Castroville,95012,Male,0,0,0,21,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.35,422.7,No,0,40,3721,,5,,0,0,473.13,0,0,31,0,
5108,5868-YTYKS,1,Davenport,95017,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,No,0,48,2448,,3,,0,0,47.25,0,0,21,1,
5109,3525-DVKFN,1,Felton,95018,Female,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.4,358.05,No,0,44,3561,,3,,0,0,511.19,0,0,58,0,
5110,1482-OXZSY,1,Freedom,95019,Male,0,0,0,30,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),100.4,2936.25,No,0,37,3778,,3,,19,1,517.8000000000001,0,0,45,0,
5111,0377-JBKKT,1,Gilroy,95020,Male,0,1,1,22,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,57.95,1271.8,No,0,41,5036,,3,,82,1,936.76,1,9,21,1,
5112,5778-BVOFB,1,Hollister,95023,Female,0,0,0,9,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),59.5,530.05,No,0,53,4011,,5,,20,1,352.71,0,0,33,0,
5113,3373-YZZYM,1,Los Gatos,95030,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.2,19.2,No,0,46,3007,,5,,0,0,32.78,1,10,57,0,
5114,0228-MAUWC,1,Los Gatos,95033,Male,0,0,0,19,1,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,59.55,1144.6,No,0,39,3949,,4,,18,1,225.15,0,0,40,0,
5115,7663-YJHSN,1,Moss Landing,95039,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),103.95,7556.9,No,0,56,5096,,3,,8,0,3187.44,1,10,33,0,
5116,4915-BFSXL,1,Mount Hermon,95041,Male,0,1,1,70,1,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,0,Credit card (automatic),68.95,4858.7,No,0,60,4858,,3,,29,1,1586.9,1,9,49,0,
5117,3086-RUCRN,1,Paicines,95043,Female,0,0,0,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),103.1,6595,No,0,46,6183,,3,,20,1,2847.2400000000002,0,0,33,0,
5118,5215-LNLDJ,1,San Juan Bautista,95045,Female,0,1,1,7,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.7,149.05,No,0,52,3872,,3,,76,1,0.0,1,3,20,1,
5119,7576-JMYWV,1,San Martin,95046,Female,1,1,1,46,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,110.2,4972.1,No,0,55,4162,,3,,16,1,939.32,1,7,76,0,
5120,0257-KXZGU,1,Santa Clara,95051,Female,0,1,1,32,1,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),62.45,2045.55,No,0,74,5442,,3,,51,1,1064.96,1,9,29,1,
5121,1307-ATKGB,1,Santa Clara,95054,Male,0,0,0,24,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.55,2187.15,No,0,41,2007,,5,,59,1,669.84,0,0,21,1,
5122,3714-XPXBW,1,Santa Cruz,95062,Female,0,0,0,37,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),78.9,2976.95,No,0,64,3801,,4,,4,0,1569.1699999999998,0,0,43,0,
5123,1850-AKQEP,1,Santa Cruz,95064,Male,0,0,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,178.7,No,0,42,4577,,3,,0,0,114.96,0,0,61,0,
5124,2824-DXNKN,1,Santa Cruz,95065,Female,0,1,1,72,1,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),71.45,5025.85,No,0,30,5656,,3,,73,1,2807.28,1,8,26,1,
5125,5227-JSCFE,1,Scotts Valley,95066,Male,1,1,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),46.35,3353.4,No,0,28,5421,,4,,19,1,0.0,1,9,74,0,
5126,0848-ZGQIJ,1,Saratoga,95070,Female,0,1,0,16,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),94.65,1461.15,No,0,36,3050,,5,,2,1,168.0,1,3,56,0,
5127,3621-CHYVB,1,Soquel,95073,Female,0,1,0,57,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),49.9,2782.4,No,0,68,5866,,3,,14,1,0.0,1,2,44,0,
5128,8042-RNLKO,1,Watsonville,95076,Male,0,0,0,66,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.45,1699.15,No,0,48,4163,,3,,0,0,2126.52,0,0,40,0,
5129,5372-FBKBN,1,San Jose,95111,Female,0,0,1,21,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.75,452.2,No,0,39,2143,,3,,0,0,182.28,0,0,38,0,
5130,0420-TXVSG,1,San Jose,95112,Male,0,1,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Credit card (automatic),66.1,4428.45,No,0,73,5933,,3,,15,1,2488.86,1,9,43,0,
5131,6217-TOWGS,1,San Jose,95113,Female,0,1,0,17,1,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),75.4,1322.55,No,0,64,4852,,3,,52,1,129.2,1,5,29,1,
5132,1045-LTCYT,1,San Jose,95118,Female,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.05,139.75,No,0,78,2158,,3,,0,0,344.4,1,5,54,0,
5133,1544-JJMYL,1,San Jose,95119,Male,0,0,0,27,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Credit card (automatic),69.35,1927.3,No,0,60,2450,,3,,26,1,982.53,0,0,19,1,
5134,4636-JGAAI,1,San Jose,95120,Male,0,1,0,34,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Mailed check,88.85,3000.25,No,0,70,4014,,3,,48,1,474.98,1,10,28,1,
5135,6874-SGLHU,1,San Jose,95121,Male,0,0,0,30,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),97.0,3021.3,No,0,23,4126,,5,,16,1,365.1,0,0,44,0,
5136,5951-AOFIH,1,San Jose,95122,Male,0,0,0,33,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),66.4,2245.4,No,0,69,3843,,5,,51,0,1508.76,0,0,19,1,
5137,3059-NGMXB,1,San Jose,95124,Male,0,1,1,14,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,0,Mailed check,69.2,944.65,No,0,24,2871,,3,,76,1,41.44,1,8,52,0,
5138,8652-YHIYU,1,San Jose,95125,Female,0,0,1,16,1,Yes,Fiber optic,No,No,No,Yes,No,No,One year,1,Credit card (automatic),79.5,1264.2,No,0,64,5040,,4,,69,1,435.68,0,0,30,0,
5139,5278-PNYOX,1,San Jose,95126,Female,0,0,0,49,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),100.65,4917.75,No,0,52,5499,,3,,27,1,544.39,0,0,49,0,
5140,3486-HOOGQ,1,San Jose,95128,Female,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),79.7,5743.3,No,0,41,4848,,3,,19,1,585.1999999999999,1,3,44,0,
5141,5061-PBXFW,1,San Jose,95129,Female,0,1,1,32,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),61.4,1864.65,No,0,51,2649,,3,,17,1,1493.12,1,3,49,0,
5142,8630-FJLIB,1,San Jose,95130,Female,0,0,0,18,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,1221.65,No,0,68,2421,,4,,20,1,614.16,0,0,35,0,
5143,3891-NLXJB,1,San Jose,95131,Male,0,0,0,37,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Mailed check,40.55,1390.85,No,0,24,4050,,3,,69,0,0.0,0,0,26,1,
5144,4749-OJKQU,1,San Jose,95132,Female,0,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.65,302.35,No,0,31,5396,,5,,22,1,94.0,0,0,36,0,
5145,0577-WHMEV,1,San Jose,95133,Female,0,1,0,16,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,90.7,1374.9,No,0,73,4839,,3,,52,1,445.28,1,2,19,1,
5146,5453-AXEPF,1,San Jose,95134,Male,0,1,0,17,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.5,1336.9,No,0,76,3591,,5,,8,1,794.07,1,7,31,0,
5147,3639-XJHKQ,1,San Jose,95135,Female,0,0,1,19,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,60.6,1297.8,No,0,33,2463,,3,,20,1,693.1199999999999,0,0,52,0,
5148,3716-LRGXK,1,San Jose,95136,Male,0,1,0,60,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),101.15,6067.4,No,0,35,5301,,3,,48,1,603.0,0,0,27,1,
5149,2263-SFSQZ,1,San Jose,95138,Male,0,1,1,51,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.95,1222.25,No,0,37,5461,,4,,0,0,859.35,1,7,46,0,
5150,9950-MTGYX,1,San Jose,95139,Male,0,1,1,28,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.3,487.95,No,0,73,2948,,3,,0,0,537.04,1,8,30,0,
5151,3397-AVTKU,1,Mount Hamilton,95140,Male,0,0,0,43,1,No,DSL,No,Yes,No,No,No,Yes,Two year,1,Electronic check,60.0,2548.55,No,0,73,4614,,5,,13,1,930.52,0,0,64,0,
5152,4825-FUREZ,1,San Jose,95148,Male,0,1,0,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,20.25,835.5,No,0,61,5940,,5,,0,0,1921.5,1,10,49,0,
5153,2672-OJQZP,1,Stockton,95203,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.75,44.75,No,0,30,4118,,5,,21,1,40.87,0,0,35,0,
5154,3134-DSHVC,1,Stockton,95205,Female,0,0,0,63,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,0,Credit card (automatic),98.0,6218.45,No,0,75,5989,,4,,21,1,1488.0600000000002,0,0,49,0,
5155,7821-DPRQE,1,Stockton,95207,Male,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,107.7,7320.9,No,0,53,5015,,3,,48,1,1632.68,1,2,25,1,
5156,2001-EWBQU,1,Stockton,95210,Female,0,0,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,0,Electronic check,104.7,6333.8,No,0,75,6186,,5,,51,0,2128.2,0,0,23,1,
5157,1608-GMEWB,1,Stockton,95215,Male,1,0,0,45,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),93.9,4200.25,No,0,58,3960,,4,,18,1,704.25,0,0,76,0,
5158,6695-AMZUF,1,Stockton,95219,Female,0,1,0,70,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),86.45,5950.2,No,0,54,5950,,4,,5,1,2180.5,0,0,31,0,
5159,8410-BGQXN,1,Angels Camp,95222,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,93.4,No,0,54,4402,,5,,0,0,90.16,0,0,26,1,
5160,1619-YWUBB,1,Avery,95224,Female,0,1,0,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.95,1614.9,No,0,72,6146,,5,,0,0,1811.52,1,2,38,0,
5161,7611-YKYTC,1,Burson,95225,Male,0,1,1,22,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),75.0,1573.95,No,0,48,4040,,3,,19,1,854.04,1,1,50,0,
5162,0365-GXEZS,1,Copperopolis,95228,Male,0,1,0,18,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,78.2,1468.75,No,0,79,2831,,5,,19,1,572.22,1,6,55,0,
5163,0082-OQIQY,1,Farmington,95230,Male,0,0,0,29,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.2,2607.6,No,0,60,4561,,5,,17,0,59.449999999999996,0,0,50,0,
5164,3606-SBKRY,1,Linden,95236,Male,0,0,0,31,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,50.05,1523.4,No,0,35,4529,,3,,5,1,0.0,0,0,35,0,
5165,0667-NSRGI,1,Lodi,95240,Female,0,1,0,48,1,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,1,Mailed check,69.55,3435.6,No,0,75,2478,,4,,15,1,817.44,1,3,45,0,
5166,6893-ODYYE,1,Mokelumne Hill,95245,Male,0,0,0,50,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),90.1,4549.45,No,0,25,6435,,3,,22,1,768.5,0,0,34,0,
5167,8242-JSVBO,1,Mountain Ranch,95246,Male,0,0,0,7,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.65,322.5,No,0,65,4300,,4,,46,1,187.32000000000002,0,0,22,1,
5168,9541-ZPSEA,1,San Andreas,95249,Male,0,1,1,68,1,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,0,Credit card (automatic),80.35,5375.15,No,0,33,5954,,3,,41,1,1637.4399999999998,1,8,25,1,
5169,2665-NPTGL,1,Sheep Ranch,95250,Female,1,1,0,26,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),98.1,2510.7,No,0,38,3114,,4,,11,1,485.16,1,8,79,0,
5170,1139-WUOAH,1,Vallecito,95251,Male,0,0,0,57,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),53.35,3090.05,No,0,42,5461,,4,,28,0,0.0,0,0,33,0,
5171,4693-VWVBO,1,Valley Springs,95252,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.55,61.05,No,0,46,3889,,4,,0,0,122.94,0,0,60,0,
5172,6937-GCDGQ,1,West Point,95255,Male,0,1,1,19,1,No,DSL,Yes,No,No,No,No,No,One year,1,Bank transfer (automatic),48.95,955.6,No,0,35,2394,,3,,21,1,223.25,1,1,59,0,
5173,0988-JRWWP,1,Wilseyville,95257,Female,0,0,0,3,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,54.2,140.4,No,0,68,3167,,4,,5,1,124.14000000000001,0,0,50,0,
5174,5075-JSDKI,1,Woodbridge,95258,Female,0,0,0,59,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,24.45,1493.1,No,0,26,6196,,4,,0,0,2432.5699999999997,0,0,64,0,
5175,8644-XYTSV,1,Ballico,95303,Male,0,1,0,42,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),40.15,1626.05,No,0,68,4348,,4,,7,1,0.0,1,1,37,0,
5176,3873-WOSBC,1,Catheys Valley,95306,Male,0,1,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.6,1784.9,No,0,38,4879,,3,,0,0,786.58,1,1,58,0,
